-0.25,9.45,-2.51,-0.04,0.04,-0.13,-1.78
-0.13,9.33,-2.28,-0.04,0.02,-0.13,-1.78
-0.13,9.36,-2.45,-0.02,-0.00,-0.15,-1.78
0.42,9.32,-1.97,0.01,-0.05,-0.16,-2.06
0.13,9.78,-2.43,0.02,-0.01,-0.18,-2.06
0.28,9.14,-2.31,0.03,0.06,-0.23,-2.06
-0.27,9.35,-2.55,0.03,0.08,-0.26,-2.06
-0.53,9.38,-2.52,0.03,0.04,-0.25,-2.06
-0.54,9.37,-2.35,0.01,0.01,-0.26,-2.17
-0.32,9.28,-2.48,0.01,-0.00,-0.28,-2.17
0.14,9.40,-2.27,0.03,-0.04,-0.28,-1.92
-0.47,9.66,-2.25,0.09,-0.04,-0.26,-1.92
-0.85,9.59,-2.30,0.08,0.02,-0.26,-1.92
-0.38,9.24,-2.34,0.05,0.07,-0.26,-2.02
-0.34,9.23,-2.36,0.10,0.11,-0.30,-2.02
-0.82,9.47,-2.54,0.10,0.13,-0.29,-2.02
-1.30,9.22,-2.32,0.12,0.10,-0.28,-2.02
-1.39,9.13,-2.40,0.11,0.09,-0.26,-2.02
-0.75,9.17,-2.55,0.11,0.13,-0.27,-1.94
-0.41,9.21,-2.65,0.08,0.18,-0.31,-1.94
-0.59,9.13,-2.55,0.08,0.17,-0.32,-1.89
-0.94,9.09,-2.73,0.13,0.22,-0.32,-1.89
-1.62,9.30,-2.34,0.14,0.17,-0.28,-1.89
-1.73,9.03,-1.84,0.17,0.14,-0.25,-2.09
-0.67,8.92,-1.94,0.26,0.15,-0.22,-2.09
-0.72,9.41,-2.71,0.25,0.08,-0.21,-2.05
0.14,9.08,-2.96,0.30,0.08,-0.24,-2.05
0.66,9.36,-3.77,0.25,0.06,-0.33,-2.05
-0.44,9.58,-3.84,0.19,0.00,-0.44,-2.05
-0.42,9.27,-3.43,0.14,-0.03,-0.52,-2.05
-1.49,9.21,-3.14,0.09,-0.00,-0.60,-1.86
-1.76,9.39,-3.35,0.07,0.04,-0.60,-1.86
-1.57,9.62,-3.44,0.04,0.04,-0.61,-1.86
-1.44,9.31,-3.19,0.02,-0.00,-0.63,-1.97
-2.14,9.08,-3.25,0.01,0.00,-0.65,-1.97
-2.08,9.06,-2.99,0.02,-0.17,-0.57,-2.09
-2.70,9.23,-2.93,0.01,-0.26,-0.56,-2.09
-2.03,8.70,-2.84,0.00,-0.29,-0.52,-2.09
-1.85,9.00,-2.79,-0.01,-0.23,-0.53,-2.09
-2.50,8.88,-3.30,-0.00,-0.17,-0.56,-2.09
-2.49,8.91,-2.76,0.00,-0.22,-0.56,-2.03
-1.52,9.09,-2.91,0.01,-0.29,-0.60,-2.03
-1.89,8.67,-2.87,0.04,-0.27,-0.71,-2.03
-1.64,8.74,-2.77,0.04,-0.31,-0.77,-1.82
-2.16,8.68,-2.55,0.07,-0.30,-0.88,-1.82
-2.76,8.65,-2.43,0.09,-0.35,-0.94,-2.16
-2.94,8.62,-2.53,0.14,-0.43,-0.99,-2.16
-3.24,8.46,-2.62,0.19,-0.51,-1.08,-2.16
-2.03,9.06,-2.71,0.21,-0.58,-1.18,-2.16
-3.73,8.08,-2.97,0.26,-0.53,-1.36,-2.16
-4.22,7.23,-2.23,0.31,-0.71,-1.39,-1.85
-5.38,7.51,-1.63,0.32,-0.79,-1.43,-1.85
-3.61,8.83,-2.33,0.41,-1.01,-1.49,-1.85
-4.28,10.62,-5.41,0.41,-1.32,-1.68,-2.01
-2.88,8.30,-4.73,0.36,-1.08,-2.02,-2.01
-6.35,7.53,-3.21,0.21,-1.17,-2.09,-1.97
-5.86,8.28,-2.41,0.21,-1.32,-2.13,-1.97
-7.72,15.07,-3.05,0.31,-1.47,-2.39,-1.97
-4.86,19.02,-3.99,-0.01,-1.99,-2.69,-1.97
-6.29,19.35,-2.66,-0.33,-1.94,-2.79,-1.97
-0.75,16.58,-4.75,-0.69,-1.70,-2.60,-1.85
-0.52,12.95,-6.42,-0.54,-0.87,-2.57,-1.85
-5.27,9.44,-6.53,-0.52,0.09,-2.48,-1.85
-7.64,4.90,-5.55,-0.51,1.68,-2.58,-2.26
-10.57,-0.31,-5.13,-0.18,2.51,-2.41,-2.26
-9.52,-2.14,-4.25,-0.12,2.35,-1.35,-2.24
-6.90,-0.77,-0.26,-0.50,0.97,-0.05,-2.24
-1.23,-0.75,-1.65,-0.36,0.11,1.31,-2.24
